_id,ANO,CODIGO_LOCALIDAD,NOMBRE_LOCALIDAD,SEXO,EDAD,CURSODEVIDA,GRUPOEDAD,POBLACION
71575,2021,7,Bosa,Mujeres,94,Vejez,60 o más,55
71576,2021,7,Bosa,Mujeres,95,Vejez,60 o más,40
71577,2021,7,Bosa,Mujeres,96,Vejez,60 o más,30
71578,2021,7,Bosa,Mujeres,97,Vejez,60 o más,23
71579,2021,7,Bosa,Mujeres,98,Vejez,60 o más,12
71580,2021,7,Bosa,Mujeres,99,Vejez,60 o más,7
71581,2021,7,Bosa,Mujeres,100,Vejez,60 o más,17
71582,2021,8,Kennedy,Mujeres,60,Vejez,60 o más,5482
71583,2021,8,Kennedy,Mujeres,61,Vejez,60 o más,5233
71584,2021,8,Kennedy,Mujeres,62,Vejez,60 o más,4996
71585,2021,8,Kennedy,Mujeres,63,Vejez,60 o más,4783
71586,2021,8,Kennedy,Mujeres,64,Vejez,60 o más,4573
71587,2021,8,Kennedy,Mujeres,65,Vejez,60 o más,4378
71588,2021,8,Kennedy,Mujeres,66,Vejez,60 o más,4159
71589,2021,8,Kennedy,Mujeres,67,Vejez,60 o más,3938
71590,2021,8,Kennedy,Mujeres,68,Vejez,60 o más,3702
71591,2021,8,Kennedy,Mujeres,69,Vejez,60 o más,3466
71592,2021,8,Kennedy,Mujeres,70,Vejez,60 o más,3252
71593,2021,8,Kennedy,Mujeres,71,Vejez,60 o más,3033
71594,2021,8,Kennedy,Mujeres,72,Vejez,60 o más,2829
71595,2021,8,Kennedy,Mujeres,73,Vejez,60 o más,2625
71596,2021,8,Kennedy,Mujeres,74,Vejez,60 o más,2410
71597,2021,8,Kennedy,Mujeres,75,Vejez,60 o más,2201
71598,2021,8,Kennedy,Mujeres,76,Vejez,60 o más,1999
71599,2021,8,Kennedy,Mujeres,77,Vejez,60 o más,1823
71600,2021,8,Kennedy,Mujeres,78,Vejez,60 o más,1663
71601,2021,8,Kennedy,Mujeres,79,Vejez,60 o más,1523
71602,2021,8,Kennedy,Mujeres,80,Vejez,60 o más,1392
71603,2021,8,Kennedy,Mujeres,81,Vejez,60 o más,1261
71604,2021,8,Kennedy,Mujeres,82,Vejez,60 o más,1136
71605,2021,8,Kennedy,Mujeres,83,Vejez,60 o más,1026
71606,2021,8,Kennedy,Mujeres,84,Vejez,60 o más,923
71607,2021,8,Kennedy,Mujeres,85,Vejez,60 o más,820
71608,2021,8,Kennedy,Mujeres,86,Vejez,60 o más,719
71609,2021,8,Kennedy,Mujeres,87,Vejez,60 o más,627
71610,2021,8,Kennedy,Mujeres,88,Vejez,60 o más,540
71611,2021,8,Kennedy,Mujeres,89,Vejez,60 o más,458
71612,2021,8,Kennedy,Mujeres,90,Vejez,60 o más,389
71613,2021,8,Kennedy,Mujeres,91,Vejez,60 o más,324
71614,2021,8,Kennedy,Mujeres,92,Vejez,60 o más,267
71615,2021,8,Kennedy,Mujeres,93,Vejez,60 o más,213
71616,2021,8,Kennedy,Mujeres,94,Vejez,60 o más,164
71617,2021,8,Kennedy,Mujeres,95,Vejez,60 o más,121
71618,2021,8,Kennedy,Mujeres,96,Vejez,60 o más,90
71619,2021,8,Kennedy,Mujeres,97,Vejez,60 o más,65
71620,2021,8,Kennedy,Mujeres,98,Vejez,60 o más,46
71621,2021,8,Kennedy,Mujeres,99,Vejez,60 o más,36
71622,2021,8,Kennedy,Mujeres,100,Vejez,60 o más,65
71623,2021,9,Fontibón,Mujeres,60,Vejez,60 o más,2245
71624,2021,9,Fontibón,Mujeres,61,Vejez,60 o más,2133
71625,2021,9,Fontibón,Mujeres,62,Vejez,60 o más,2024
71626,2021,9,Fontibón,Mujeres,63,Vejez,60 o más,1929
71627,2021,9,Fontibón,Mujeres,64,Vejez,60 o más,1833
71628,2021,9,Fontibón,Mujeres,65,Vejez,60 o más,1742
71629,2021,9,Fontibón,Mujeres,66,Vejez,60 o más,1645
71630,2021,9,Fontibón,Mujeres,67,Vejez,60 o más,1554
71631,2021,9,Fontibón,Mujeres,68,Vejez,60 o más,1460
71632,2021,9,Fontibón,Mujeres,69,Vejez,60 o más,1367
71633,2021,9,Fontibón,Mujeres,70,Vejez,60 o más,1286
71634,2021,9,Fontibón,Mujeres,71,Vejez,60 o más,1208
71635,2021,9,Fontibón,Mujeres,72,Vejez,60 o más,1136
71636,2021,9,Fontibón,Mujeres,73,Vejez,60 o más,1069
71637,2021,9,Fontibón,Mujeres,74,Vejez,60 o más,1000
71638,2021,9,Fontibón,Mujeres,75,Vejez,60 o más,925
71639,2021,9,Fontibón,Mujeres,76,Vejez,60 o más,852
71640,2021,9,Fontibón,Mujeres,77,Vejez,60 o más,790
71641,2021,9,Fontibón,Mujeres,78,Vejez,60 o más,728
71642,2021,9,Fontibón,Mujeres,79,Vejez,60 o más,676
71643,2021,9,Fontibón,Mujeres,80,Vejez,60 o más,627
71644,2021,9,Fontibón,Mujeres,81,Vejez,60 o más,577
71645,2021,9,Fontibón,Mujeres,82,Vejez,60 o más,526
71646,2021,9,Fontibón,Mujeres,83,Vejez,60 o más,476
71647,2021,9,Fontibón,Mujeres,84,Vejez,60 o más,425
71648,2021,9,Fontibón,Mujeres,85,Vejez,60 o más,373
71649,2021,9,Fontibón,Mujeres,86,Vejez,60 o más,326
71650,2021,9,Fontibón,Mujeres,87,Vejez,60 o más,281
71651,2021,9,Fontibón,Mujeres,88,Vejez,60 o más,240
71652,2021,9,Fontibón,Mujeres,89,Vejez,60 o más,206
71653,2021,9,Fontibón,Mujeres,90,Vejez,60 o más,175
71654,2021,9,Fontibón,Mujeres,91,Vejez,60 o más,148
71655,2021,9,Fontibón,Mujeres,92,Vejez,60 o más,124
71656,2021,9,Fontibón,Mujeres,93,Vejez,60 o más,101
71657,2021,9,Fontibón,Mujeres,94,Vejez,60 o más,77
71658,2021,9,Fontibón,Mujeres,95,Vejez,60 o más,58
71659,2021,9,Fontibón,Mujeres,96,Vejez,60 o más,42
71660,2021,9,Fontibón,Mujeres,97,Vejez,60 o más,32
71661,2021,9,Fontibón,Mujeres,98,Vejez,60 o más,27
71662,2021,9,Fontibón,Mujeres,99,Vejez,60 o más,18
71663,2021,9,Fontibón,Mujeres,100,Vejez,60 o más,25
71664,2021,10,Engativá,Mujeres,60,Vejez,60 o más,5076
